case_name,pdf_url
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"Apperian, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121bittorrentagree.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121bittorrentcmpt.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121bittorrentnalysis.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharborbittrrent.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625bittorrentcmpt.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625bittorrentdo.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"BitTorrent, Inc., In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121datamotionagreement.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121datamotionanalysis.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140121datamotioncmpt.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140129safeharbordatamotion.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625datamotioncmpt.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140625datamotiondo.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrconnolly.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrepic.pdf
"DataMotion, Inc., a corporation, In the Matter of",https://www.ftc.gov/system/files?file=documents/cases/140625safeharborltrgellman.pdf
"Genelink, Inc., In the Matter of",http://www.ftc.gov/sites/default/files/documents/cases/140107geneforuexhibits.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107geneforuexhibits.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkanalysis.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkcmpt.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkorder.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkstatementbrill.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkstatementohlhausen.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107genelinkstatemenwright.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140115genelinkfrn.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512genelinkcmpt.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512genelinkcouncilletter_0.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512genelinkdo_0.pdf
"Genelink, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512genelinknaturalletter_0.pdf
"foru™ International Corporation, In the Matter of",http://www.ftc.gov/sites/default/files/documents/cases/140107geneforuexhibits.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmanalysis.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmcmpt.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmorder.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmstatementbrill.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmstatementohlhausen.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107forutmstatementwright.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140107geneforuexhibits_0.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/140115genelinkfrn_0.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512foruintcouncilletter.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512foruintdo.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512foruintnaturalletter.pdf
"foru™ International Corporation, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140512forutmcmpt.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshoresanal.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshorescmpt.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshoresexhibita.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshoresexhibitb.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshoresexhibitc.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131205goldenshoresorder.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131211goldenshores.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140409goldenshorescmpt.pdf
"Goldenshores Technologies, LLC, and Erik M. Geidl, In the Matter of",https://www.ftc.gov/system/files/documents/cases/140409goldenshoresdo.pdf
"Infotrack Information Services, Inc., et al.",https://www.ftc.gov/system/files/documents/cases/140409infotrackcmpt.pdf
"Infotrack Information Services, Inc., et al.",https://www.ftc.gov/system/files/documents/cases/140409infotrackorder_0.pdf
"Instant Checkmate, Inc.",https://www.ftc.gov/system/files/documents/cases/140409instantcheckmatecmpt.pdf
"Instant Checkmate, Inc.",https://www.ftc.gov/system/files/documents/cases/140409instantcheckmateorder.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131022aaronsagree.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131022aaronsanal.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131022aaronscmpt.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronscmpt.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsdo.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-collazo.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-echannell.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-haq.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-ibender.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-kbartlett.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-mbacon.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-mmand.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-msalisbury.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-rdavis.pdf
"Aaron’s, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140311aaronsltr-rwhittle.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131231accretivehealthanal.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131231accretivehealthcmpt.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/131231accretivehealthorder_0.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/141013accretivefrn.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140224accretivehealthcmpt.pdf
"Accretive Health, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140224accretivehealthdo.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/09/130903trendnetanal.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/09/130903trendnetcmpt.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/09/130903trendnetexhibits.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/09/130903trendnetorder.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/09/130911trendnetfrn.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140207trendnetcmpt.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140207trendnetdo.pdf
"TRENDnet, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/140207trendnetexhibits.pdf
"TeleCheck Services, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/140116telecheckcmpt.pdf
"TeleCheck Services, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/140116telecheckmotion.pdf
"TeleCheck Services, Inc.",https://www.ftc.gov/system/files/documents/cases/140116telecheckstip.pdf
Time Warner Cable Inc.,https://www.ftc.gov/sites/default/files/documents/cases/131219timewarnercmpt.pdf
Time Warner Cable Inc.,https://www.ftc.gov/sites/default/files/documents/cases/131219timewarnerstip.pdf
"Certegy Check Services, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2013/08/130815certegycmpt.pdf
"Certegy Check Services, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2013/08/130815certegymtn.pdf
"Certegy Check Services, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2013/08/130815certegyorder.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/02/130222htcanal.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/02/130222htccmpt.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/02/130222htcorder.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/02/130228htcfrn.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htcbrowningletter.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htccmpt.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htcdo.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htckraussletter.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htcrobertsletter.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htcschraderletter.pdf
"HTC America Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/07/130702htcsperosletter.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130128cbragree.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130128cbranalysis.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130128cbrcmpt.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130128cbrexhibits.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/02/130201cbrfrn.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130128cbrexhibits.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130503cbrcmpt.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130503cbrdo.pdf
"CBR Systems, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130503cbrletter.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130110filquarianagree.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130110filquariananalysis.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130110filquariancmpt.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/01/130116filiquarianfrn.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130501filquariancmpt.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130501filquariando.pdf
"Filiquarian Publishing, LLC; Choice Level, LLC; and Joshua Linsk, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2013/05/130501filquariansokolowletter.pdf
"Aspen Way Enterprises, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2012/09/120925aspenwayagree.pdf
"Aspen Way Enterprises, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2012/09/120925aspenwaycmpt.pdf
